date,description,amount,type,category,accounts,lat,long
1/7/2020,State Farm,54.85,debit,Auto Insurance,Discover,41.17662066,-85.168291
1/7/2020,CTS*FRONTIER ONLINEPAY 800-921-8101 CT5K8G4PBD,63.38,debit,Internet,Discover,41.06858855,-85.20470036
1/7/2020,MERCH BANKCARD BILLNG 5200 03813057 CCD ID: 1470770502,315.11,debit,Business Services,PLAT BUS CHECKING,41.1291112,-85.00718018
1/6/2020,ABM PLAZA GARAGE 8457 FORT WAYNE IN,3,debit,Parking,Discover,41.01797358,-85.12228851
1/6/2020,Lowe's,25.19,debit,Home Improvement,Discover,41.12626614,-85.15897006
1/6/2020,QuickPay with Zelle payment to A n Le- Lee 9046010902,154.8,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
1/6/2020,PayPal,5.34,debit,Shopping,PREMIER PLUS CKG,41.11669623,-85.12910843
1/6/2020,PayPal,0.99,debit,Shopping,PREMIER PLUS CKG,41.12380871,-85.13477325
1/6/2020,QuickPay with Zelle payment to P huong Han 8997239506,600,debit,Credit Card Payment,PREMIER PLUS CKG,41.13402347,-85.16687393
1/6/2020,Online Transfer from CHK ...7397 transaction#: 9046396094,1000,credit,Transfer,PREMIER PLUS CKG,41.1299018,-85.13768715
1/6/2020,CHECK 153,15,debit,Check,PREMIER PLUS CKG,41.17662066,-85.168291
1/6/2020,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM313138359,341.35,debit,Credit Card Payment,PLAT BUS CHECKING,41.06858855,-85.20470036
1/6/2020,QuickPay with Zelle payment to T ruc And Phuong JPM313138736,40,debit,Credit Card Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
1/6/2020,QuickPay with Zelle payment to a nna 9045970951,234,debit,Credit Card Payment,PLAT BUS CHECKING,41.01797358,-85.12228851
1/6/2020,QuickPay with Zelle payment to T ruc And Phuong JPM313142810,154.8,debit,Credit Card Payment,PLAT BUS CHECKING,41.12626614,-85.15897006
1/6/2020,Merch Bankcard Comb,923,credit,Income,PLAT BUS CHECKING,41.18157516,-85.13425085
1/6/2020,Merch Bankcard Comb,555,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
1/6/2020,Online Transfer to CHK ...2107 t ransaction#: 9046396094 01/06,1000,debit,Transfer,PLAT BUS CHECKING,41.12380871,-85.13477325
1/6/2020,QuickPay with Zelle payment to N ga Pham- Nickie 9045977753,513.71,debit,Credit Card Payment,PLAT BUS CHECKING,41.13402347,-85.16687393
1/6/2020,CHECK 1041,7050.33,debit,Check,PLAT BUS CHECKING,41.1299018,-85.13768715
1/6/2020,Dollar Tree,41.73,debit,Shopping,PLAT BUS CHECKING,41.17662066,-85.168291
1/6/2020,QuickPay with Zelle payment to T ruc And Phuong JPM313137414,480.38,debit,Credit Card Payment,PLAT BUS CHECKING,41.06858855,-85.20470036
1/6/2020,QuickPay with Zelle payment to A n Le- Lee 9046012192,73.2,debit,Credit Card Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
1/6/2020,QuickPay with Zelle payment to T ruc And Phuong JPM313137508,241.91,debit,Credit Card Payment,PLAT BUS CHECKING,41.01797358,-85.12228851
1/6/2020,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM313138492,175.68,debit,Credit Card Payment,PLAT BUS CHECKING,41.12626614,-85.15897006
1/6/2020,QuickPay with Zelle payment to N ga Pham- Nickie 9046385656,14.4,debit,Credit Card Payment,PLAT BUS CHECKING,41.18157516,-85.13425085
1/6/2020,Merch Bankcard Comb,955,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
1/6/2020,QuickPay with Zelle payment to a nna 9045970205,462.14,debit,Credit Card Payment,PLAT BUS CHECKING,41.12380871,-85.13477325
1/5/2020,RANG DONG SUPERMARKET FORT WAYNE IN,79.71,debit,Groceries,Discover,41.13402347,-85.16687393
1/5/2020,McDonald's,15.29,debit,Fast Food,Discover,41.1299018,-85.13768715
1/5/2020,RANG DONG SUPERMARKET FORT WAYNE IN,35.35,debit,Groceries,Discover,41.17662066,-85.168291
1/4/2020,Meijer,20.26,debit,Groceries,Discover,41.06858855,-85.20470036
1/3/2020,NFCU ACH PAYMENT 1230 73624000002 WEB ID: 9000000027,130,debit,Credit Card Payment,PREMIER PLUS CKG,41.1291112,-85.00718018
1/3/2020,AAA LIFE INS PREM PPD ID: 1520891929,31,debit,Life Insurance,PREMIER PLUS CKG,41.01797358,-85.12228851
1/3/2020,Merch Bankcard Comb,574,credit,Income,PLAT BUS CHECKING,41.12626614,-85.15897006
1/3/2020,CHECK 1037,164,debit,Check,PLAT BUS CHECKING,41.18157516,-85.13425085
1/3/2020,Merch Bankcard Comb,596,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
1/2/2020,DOMAINS G.CO/HELPPAY#CAP0RF0K7S,6,debit,Business Services,Discover,41.12380871,-85.13477325
1/2/2020,QuickPay with Zelle payment to T ruc And Phuong JPM311340203,2100,debit,Credit Card Payment,PREMIER PLUS CKG,41.13402347,-85.16687393
1/2/2020,XTENS 480-818-5519 IN 12/31,211.59,debit,Business Services,PLAT BUS CHECKING,41.1299018,-85.13768715
1/2/2020,Merch Bankcard Comb,410,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
1/2/2020,PAYMENTECH FEE 6461 345 CCD ID: 1020401225,9.95,debit,Fees & Charges,PLAT BUS CHECKING,41.06858855,-85.20470036
1/1/2020,PURCHASE INTEREST CHARGE,55.98,debit,Finance Charge,CREDIT CARD,41.1291112,-85.00718018
12/31/2019,State Farm,51.06,debit,Auto Insurance,Discover,41.01797358,-85.12228851
12/31/2019,ADT Security,52.99,debit,Home Services,Discover,41.12626614,-85.15897006
12/31/2019,Merch Bankcard Comb,283,credit,Income,PLAT BUS CHECKING,41.18157516,-85.13425085
12/31/2019,Merch Bankcard Comb,549,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
12/31/2019,VACP TREAS 310 XXVA BENEF PPD ID: 9111036002,1938.96,credit,Paycheck,PREMIER PLUS CKG,41.12380871,-85.13477325
12/30/2019,Salvation Army,24,debit,Charity,Discover,41.13402347,-85.16687393
12/30/2019,Kroger,5.89,debit,Groceries,Discover,41.1299018,-85.13768715
12/30/2019,Amazon,8.97,debit,Shopping,Discover,41.17662066,-85.168291
12/30/2019,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM310415253,289.69,debit,Credit Card Payment,PLAT BUS CHECKING,41.06858855,-85.20470036
12/30/2019,QuickPay with Zelle payment to T ruc And Phuong 9020410520,420.49,debit,Credit Card Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
12/30/2019,Comcast,232.79,debit,Television,PLAT BUS CHECKING,41.01797358,-85.12228851
12/30/2019,Merch Bankcard Comb,933,credit,Income,PLAT BUS CHECKING,41.12626614,-85.15897006
12/30/2019,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM310415421,163.68,debit,Credit Card Payment,PLAT BUS CHECKING,41.18157516,-85.13425085
12/30/2019,QuickPay with Zelle payment to a nna 9020406529,453,debit,Credit Card Payment,PLAT BUS CHECKING,41.11669623,-85.12910843
12/30/2019,QuickPay with Zelle payment to T ruc And Phuong 9020411437,206.4,debit,Credit Card Payment,PLAT BUS CHECKING,41.12380871,-85.13477325
12/30/2019,QuickPay with Zelle payment to T ruc And Phuong 9020416416,36,debit,Credit Card Payment,PLAT BUS CHECKING,41.13402347,-85.16687393
12/30/2019,QuickPay with Zelle payment to a nna 9020407624,220,debit,Credit Card Payment,PLAT BUS CHECKING,41.1299018,-85.13768715
12/30/2019,Merch Bankcard Comb,657,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/30/2019,QuickPay with Zelle payment to N ga Pham- Nickie 9020408761,375,debit,Credit Card Payment,PLAT BUS CHECKING,41.06858855,-85.20470036
12/30/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 9020416416,36,credit,Credit Card Payment,PREMIER PLUS CKG,41.1291112,-85.00718018
12/30/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 9020410520,420.49,credit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
12/30/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 9020411437,206.4,credit,Credit Card Payment,PREMIER PLUS CKG,41.12626614,-85.15897006
12/29/2019,Marathon,43.2,debit,Gas & Fuel,Discover,41.18157516,-85.13425085
12/29/2019,RANG DONG SUPERMARKET FORT WAYNE IN,104.62,debit,Groceries,Discover,41.11669623,-85.12910843
12/27/2019,Merch Bankcard Comb,769,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
12/26/2019,Costco,49.94,debit,Shopping,PLAT BUS CHECKING,41.13402347,-85.16687393
12/26/2019,CHECK 1040,2000,debit,Check,PLAT BUS CHECKING,41.1299018,-85.13768715
12/26/2019,Merch Bankcard Comb,1549,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/26/2019,Merch Bankcard Comb,755,credit,Income,PLAT BUS CHECKING,41.06858855,-85.20470036
12/26/2019,PayPal,341.12,debit,Shopping,PREMIER PLUS CKG,41.1291112,-85.00718018
12/24/2019,Online Transfer from CHK ...2107 transaction#: 9001940841,9000,credit,Transfer,PLAT BUS CHECKING,41.01797358,-85.12228851
12/24/2019,REMOTE ONLINE DEPOSIT # 1 1,40,credit,Income,PLAT BUS CHECKING,41.12626614,-85.15897006
12/24/2019,INTEREST PAYMENT,0.11,credit,Interest Income,PREMIER PLUS CKG,41.18157516,-85.13425085
12/24/2019,Online Transfer to CHK ...7397 t ransaction#: 9001940841 12/24,9000,debit,Transfer,PREMIER PLUS CKG,41.11669623,-85.12910843
12/24/2019,Synchrony Bank CC payment 6034 59008224853 WEB ID: 9856794001,110,debit,Credit Card Payment,PREMIER PLUS CKG,41.12380871,-85.13477325
12/24/2019,Playstation Network,13.36,debit,Entertainment,PREMIER PLUS CKG,41.13402347,-85.16687393
12/24/2019,PayPal,16.03,debit,Shopping,PREMIER PLUS CKG,41.1299018,-85.13768715
12/24/2019,Wal-Mart,5.44,debit,Shopping,CREDIT CARD,41.17662066,-85.168291
12/23/2019,Chase card ending in 9662 12/23,456,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
12/23/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 8998334278,221,credit,Credit Card Payment,PREMIER PLUS CKG,41.1291112,-85.00718018
12/23/2019,QuickPay with Zelle payment to P huong Han 8948144990,600,debit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
12/23/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 8996341429,448,credit,Credit Card Payment,PREMIER PLUS CKG,41.12626614,-85.15897006
12/23/2019,American Express,429.22,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
12/23/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 8996351185,52,credit,Credit Card Payment,PREMIER PLUS CKG,41.11669623,-85.12910843
12/23/2019,QuickPay with Zelle payment to a nna 8996328891,491,debit,Credit Card Payment,PLAT BUS CHECKING,41.12380871,-85.13477325
12/23/2019,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM307763347,329,debit,Credit Card Payment,PLAT BUS CHECKING,41.13402347,-85.16687393
12/23/2019,QuickPay with Zelle payment to N ga Pham- Nickie 8996343630,440,debit,Credit Card Payment,PLAT BUS CHECKING,41.1299018,-85.13768715
12/23/2019,Merch Bankcard Comb,753,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/23/2019,ADT Security,52.63,debit,Home Services,PLAT BUS CHECKING,41.06858855,-85.20470036
12/23/2019,QuickPay with Zelle payment to T ruc And Phuong 8996341429,448,debit,Credit Card Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
12/23/2019,Merch Bankcard Comb,1091,credit,Income,PLAT BUS CHECKING,41.01797358,-85.12228851
12/23/2019,QuickPay with Zelle payment to T ruc And Phuong 8996351185,52,debit,Credit Card Payment,PLAT BUS CHECKING,41.12626614,-85.15897006
12/23/2019,Merch Bankcard Comb,1617,credit,Income,PLAT BUS CHECKING,41.18157516,-85.13425085
12/23/2019,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM307941065,177,debit,Credit Card Payment,PLAT BUS CHECKING,41.11669623,-85.12910843
12/23/2019,QuickPay with Zelle payment to T ruc And Phuong 8998334278,221,debit,Credit Card Payment,PLAT BUS CHECKING,41.12380871,-85.13477325
12/23/2019,QuickPay with Zelle payment to a nna 8998332954,265,debit,Credit Card Payment,PLAT BUS CHECKING,41.13402347,-85.16687393
12/23/2019,McDonald's,16.48,debit,Fast Food,CREDIT CARD,41.1299018,-85.13768715
12/20/2019,Merch Bankcard Comb,338,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/19/2019,COLLEGE TRANSCRIPT,6.85,debit,Tuition,CREDIT CARD,41.06858855,-85.20470036
12/19/2019,Luxe Nails,0.12,debit,Spa & Massage,CREDIT CARD,41.1291112,-85.00718018
12/19/2019,Wal-Mart,4.22,debit,Shopping,CREDIT CARD,41.01797358,-85.12228851
12/19/2019,Payment Thank You - Web,200,credit,Credit Card Payment,CREDIT CARD,41.12626614,-85.15897006
12/19/2019,Payment Thank You - Web,200,credit,Credit Card Payment,CREDIT CARD,41.18157516,-85.13425085
12/19/2019,Wal-Mart,23.71,debit,Shopping,CREDIT CARD,41.11669623,-85.12910843
12/19/2019,PayPal,300,debit,Shopping,PREMIER PLUS CKG,41.12380871,-85.13477325
12/19/2019,Chase card ending in 7780 12/19,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.13402347,-85.16687393
12/19/2019,Chase card ending in 2458 12/19,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.1299018,-85.13768715
12/19/2019,Merch Bankcard Comb,497.25,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/19/2019,Merch Bankcard Comb,350.52,credit,Income,PLAT BUS CHECKING,41.06858855,-85.20470036
12/18/2019,Merch Bankcard Comb,358.26,credit,Income,PLAT BUS CHECKING,41.1291112,-85.00718018
12/18/2019,DEPOSITED ITEM RETURNED NS F 1st 099005323 # OF ITEMS00001CK#:0000001156 DEP AMT0000012000 DEP DATE1,120,debit,Bank Fee,PLAT BUS CHECKING,41.01797358,-85.12228851
12/18/2019,FRONTIER ONLINE E-BILL 2005 80145 WEB ID: 1680336693,63.38,debit,Air Travel,PREMIER PLUS CKG,41.12626614,-85.15897006
12/17/2019,Merch Bankcard Comb,307,credit,Income,PLAT BUS CHECKING,41.18157516,-85.13425085
12/17/2019,PARCHMENT - UNIV DOCS,6,debit,Education,CREDIT CARD,41.11669623,-85.12910843
12/17/2019,Costco Gas,13.38,debit,Gas & Fuel,CREDIT CARD,41.12380871,-85.13477325
12/17/2019,IN BIZ CONV. FEE,1,debit,Fees & Charges,CREDIT CARD,41.13402347,-85.16687393
12/17/2019,Costco,115.39,debit,Shopping,CREDIT CARD,41.1299018,-85.13768715
12/16/2019,Merch Bankcard Comb,662.86,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/16/2019,CHECK # 1039 SHAWNEE CONST CHECKPAYMT BOC ID: 2351141861 1039,23998.5,debit,Business Services,PLAT BUS CHECKING,41.06858855,-85.20470036
12/16/2019,QuickPay with Zelle payment to N ga Pham- Nickie 8972973756,266,debit,Credit Card Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
12/16/2019,Merch Bankcard Comb,190,credit,Income,PLAT BUS CHECKING,41.01797358,-85.12228851
12/16/2019,QuickPay with Zelle payment to T ruc And Phuong 8972412621,439,debit,Credit Card Payment,PLAT BUS CHECKING,41.12626614,-85.15897006
12/16/2019,QuickPay with Zelle payment to a nna 8972410424,522,debit,Credit Card Payment,PLAT BUS CHECKING,41.18157516,-85.13425085
12/16/2019,REMOTE ONLINE DEPOSIT # 1 1,50,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
12/16/2019,Merch Bankcard Comb,534,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
12/16/2019,ATM CHECK DEPOSIT 12/14 10120 CO LDWATER RD FORT WAYNE IN,120,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
12/16/2019,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM305011034,380,debit,Credit Card Payment,PLAT BUS CHECKING,41.1299018,-85.13768715
12/16/2019,Online Transfer to CHK ...2107 t ransaction#: 8975542778 12/16,50,debit,Transfer,PLAT BUS CHECKING,41.17662066,-85.168291
12/16/2019,QuickPay with Zelle payment to a nna 8967358600,120,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
12/16/2019,CHASE CREDIT CRD AUTOPAYBUS 0000 00000159993 PPD ID: 4760039224,458,debit,Bills & Utilities,PREMIER PLUS CKG,41.1291112,-85.00718018
12/16/2019,Online Transfer from CHK ...7397 transaction#: 8975542778,50,credit,Transfer,PREMIER PLUS CKG,41.01797358,-85.12228851
12/16/2019,PayPal,6.99,debit,Shopping,PREMIER PLUS CKG,41.12626614,-85.15897006
12/16/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 8972412621,439,credit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
12/16/2019,INDIANA SECRETARY OF STAT,1,debit,Restaurants,CREDIT CARD,41.11669623,-85.12910843
12/15/2019,Wal-Mart,26.75,debit,Shopping,CREDIT CARD,41.12380871,-85.13477325
12/15/2019,Wal-Mart,65.47,debit,Shopping,CREDIT CARD,41.13402347,-85.16687393
12/15/2019,Wal-Mart,13.91,credit,Shopping,CREDIT CARD,41.1299018,-85.13768715
12/13/2019,Merch Bankcard Comb,685.4,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/13/2019,Once Upon A Child,17.11,debit,Clothing,CREDIT CARD,41.06858855,-85.20470036
12/12/2019,PURCHASE INTEREST CHARGE,33.42,debit,Finance Charge,CREDIT CARD,41.1291112,-85.00718018
12/12/2019,Payment Thank You-Mobile,200,credit,Credit Card Payment,CREDIT CARD,41.01797358,-85.12228851
12/12/2019,Chase card ending in 7780 12/12,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.12626614,-85.15897006
12/12/2019,NFCU ACH PAYMENT 1218 59657000001 WEB ID: 9000000017,350,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
12/12/2019,DEPOSIT ID NUMBER 96179,2250,credit,Income,PLAT BUS CHECKING,41.11669623,-85.12910843
12/12/2019,Merch Bankcard Comb,379.45,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
12/12/2019,Online Transfer from CHK ...1759 transaction#: 8959285871,900,credit,Transfer for Cash Spending,PLAT BUS CHECKING,41.13402347,-85.16687393
12/12/2019,Wal-Mart,13.91,debit,Shopping,CREDIT CARD,41.1299018,-85.13768715
12/11/2019,Merch Bankcard Comb,563.65,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
12/11/2019,QuickPay with Zelle payment to T ram Nguyen-Tracy JPM303099581,348,debit,Business Services,PLAT BUS CHECKING,41.06858855,-85.20470036
12/11/2019,DirectdpsGA DirectdpsG ST-I 8X9S9W4G4D8 CCD ID: 1800948598,119.95,debit,Auto Insurance,PLAT BUS CHECKING,41.1291112,-85.00718018
12/11/2019,Verizon Wireless,157.14,debit,Mobile Phone,PREMIER PLUS CKG,41.01797358,-85.12228851
12/11/2019,NFCU ACH PAYMENT 1218 15450000002 WEB ID: 9000000027,1600,debit,Credit Card Payment,PREMIER PLUS CKG,41.12626614,-85.15897006
12/11/2019,NFCU ACH PAYMENT 1218 15500000002 WEB ID: 9000000027,1600,debit,Credit Card Payment,PREMIER PLUS CKG,41.18157516,-85.13425085
12/10/2019,Online Transfer to CHK ...7397 t ransaction#: 8951618663 12/10,3150,debit,Transfer,PREMIER PLUS CKG,41.11669623,-85.12910843
12/10/2019,Online Transfer from CHK ...0110 transaction#: 8951400535,1400,credit,Transfer,PREMIER PLUS CKG,41.12380871,-85.13477325
12/10/2019,Chase card ending in 2458 12/10,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.13402347,-85.16687393
12/10/2019,Chase card ending in 8383 12/10,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.1299018,-85.13768715
12/10/2019,Chase card ending in 5811 12/10,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.17662066,-85.168291
12/10/2019,Chase card ending in 5026 12/10,200,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
12/10/2019,Merch Bankcard Comb,561,credit,Income,PLAT BUS CHECKING,41.1291112,-85.00718018
12/10/2019,Online Transfer from CHK ...2107 transaction#: 8951618663,3150,credit,Transfer,PLAT BUS CHECKING,41.01797358,-85.12228851
12/10/2019,DEPOSIT ID NUMBER 196168,2700,credit,Income,PLAT BUS CHECKING,41.12626614,-85.15897006
12/10/2019,Payment Thank You - Web,200,credit,Credit Card Payment,CREDIT CARD,41.18157516,-85.13425085
12/10/2019,Speedway,42.99,debit,Gas & Fuel,CREDIT CARD,41.11669623,-85.12910843
12/9/2019,NFCU ACH PAYMENT 1216 48059000001 WEB ID: 9000000017,150,debit,Credit Card Payment,PREMIER PLUS CKG,41.12380871,-85.13477325
12/9/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 8948137203,303,credit,Income,PREMIER PLUS CKG,41.13402347,-85.16687393
12/9/2019,QuickPay with Zelle payment to P huong Han 8920585245,650,debit,Business Services,PREMIER PLUS CKG,41.1299018,-85.13768715
12/9/2019,Amazon,124.28,debit,Shopping,PREMIER PLUS CKG,41.17662066,-85.168291
12/9/2019,QuickPay with Zelle payment to a nna 8948138775,290,debit,Business Services,PLAT BUS CHECKING,41.06858855,-85.20470036
12/9/2019,Merch Bankcard Comb,683.1,credit,Income,PLAT BUS CHECKING,41.1291112,-85.00718018
12/9/2019,QuickPay with Zelle payment to N ga Pham- Nickie 8948147206,269,debit,Credit Card Payment,PLAT BUS CHECKING,41.01797358,-85.12228851
12/9/2019,CHECK 1038,7050.33,debit,Mortgage & Rent,PLAT BUS CHECKING,41.12626614,-85.15897006
12/9/2019,Merch Bankcard Comb,486,credit,Income,PLAT BUS CHECKING,41.18157516,-85.13425085
12/9/2019,QuickPay with Zelle payment to T ruc And Phuong 8948137203,303,debit,Business Services,PLAT BUS CHECKING,41.11669623,-85.12910843
12/9/2019,Merch Bankcard Comb,362.96,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
12/9/2019,Wal-Mart,5.46,debit,Shopping,CREDIT CARD,41.13402347,-85.16687393
12/8/2019,State Farm,54.85,debit,Auto Insurance,CREDIT CARD,41.1299018,-85.13768715
12/6/2019,PayPal,0.99,debit,Shopping,PREMIER PLUS CKG,41.17662066,-85.168291
12/6/2019,Merch Bankcard Comb,385.05,credit,Income,PLAT BUS CHECKING,41.06858855,-85.20470036
12/5/2019,CHASE CREDIT CRD AUTOPAY 0000 00000203731 PPD ID: 4760039224,73,debit,Bills & Utilities,PREMIER PLUS CKG,41.1291112,-85.00718018
12/5/2019,MERCH BANKCARD BILLNG 5200 03813057 CCD ID: 1470770502,93.83,debit,Business Services,PLAT BUS CHECKING,41.01797358,-85.12228851
12/5/2019,Merch Bankcard Comb,149,credit,Income,PLAT BUS CHECKING,41.12626614,-85.15897006
12/4/2019,DEPOSIT ID NUMBER 146105,5000,credit,Rental Income,PLAT BUS CHECKING,41.18157516,-85.13425085
12/4/2019,TRANSFER FROM CHK,1462.81,credit,Transfer,PLAT BUS CHECKING,41.11669623,-85.12910843
12/4/2019,Merch Bankcard Comb,347.01,credit,Income,PLAT BUS CHECKING,41.12380871,-85.13477325
12/4/2019,CHASE CREDIT CRD AUTOPAY 0000 00000035964 PPD ID: 4760039224,67,debit,Bills & Utilities,PREMIER PLUS CKG,41.13402347,-85.16687393
12/4/2019,Luxe Nails,0.01,debit,Spa & Massage,CREDIT CARD,41.1299018,-85.13768715
12/3/2019,CHECK 1036,322,debit,Check,PLAT BUS CHECKING,41.17662066,-85.168291
12/3/2019,Online Transfer from CHK ...2107 transaction#: 8926450407,207,credit,Transfer,PLAT BUS CHECKING,41.06858855,-85.20470036
12/3/2019,CHECK 1035,940.04,debit,Check,PLAT BUS CHECKING,41.1291112,-85.00718018
12/3/2019,COMENITY PAY JT WEB payment P193 34734562343 WEB ID: 1133163498,13.84,debit,Credit Card Payment,PREMIER PLUS CKG,41.01797358,-85.12228851
12/3/2019,Online Transfer to CHK ...7397 t ransaction#: 8926450407 12/03,207,debit,Transfer,PREMIER PLUS CKG,41.12626614,-85.15897006
12/3/2019,AAA LIFE INS PREM PPD ID: 1520891929,31,debit,Life Insurance,PREMIER PLUS CKG,41.18157516,-85.13425085
12/3/2019,Burger King,11.45,debit,Fast Food,CREDIT CARD,41.11669623,-85.12910843
12/3/2019,Office Depot,213.99,debit,Office Supplies,CREDIT CARD,41.12380871,-85.13477325
12/2/2019,Merch Bankcard Comb,399,credit,Income,PLAT BUS CHECKING,41.13402347,-85.16687393
12/2/2019,Merch Bankcard Comb,120,credit,Income,PLAT BUS CHECKING,41.1299018,-85.13768715
12/2/2019,QuickPay with Zelle payment to N ga Pham- Nickie 8919804504,212,debit,Credit Card Payment,PLAT BUS CHECKING,41.17662066,-85.168291
12/2/2019,QuickPay with Zelle payment to T ruc And Phuong 8919786812,223,debit,Credit Card Payment,PLAT BUS CHECKING,41.06858855,-85.20470036
12/2/2019,QuickPay with Zelle payment to a nna 8919718460,342,debit,Credit Card Payment,PLAT BUS CHECKING,41.1291112,-85.00718018
12/2/2019,Merch Bankcard Comb,307.72,credit,Income,PLAT BUS CHECKING,41.01797358,-85.12228851
12/2/2019,QuickPay with Zelle payment to L win San JPM296423698,300,debit,Credit Card Payment,PLAT BUS CHECKING,41.12626614,-85.15897006
12/2/2019,Online Transfer from CHK ...2107 transaction#: 8914397168,322,credit,Transfer,PLAT BUS CHECKING,41.18157516,-85.13425085
12/2/2019,QuickPay with Zelle payment to L win San JPM299193328,42,debit,Credit Card Payment,PLAT BUS CHECKING,41.11669623,-85.12910843
12/2/2019,PAYMENTECH FEE 6461 345 CCD ID: 1020401225,9.95,debit,Fees & Charges,PLAT BUS CHECKING,41.12380871,-85.13477325
12/2/2019,AAA,42.33,debit,Auto Insurance,CREDIT CARD,41.13402347,-85.16687393
12/2/2019,Costco,14.98,debit,Shopping,CREDIT CARD,41.1299018,-85.13768715
12/2/2019,Synchrony Bank CC payment 6034 59008224853 WEB ID: 9856794001,100,debit,Credit Card Payment,PREMIER PLUS CKG,41.17662066,-85.168291
12/2/2019,QuickPay with Zelle payment to P huong Han 8870929233,800,debit,Credit Card Payment,PREMIER PLUS CKG,41.06858855,-85.20470036
12/2/2019,QuickPay with Zelle payment from LUXE NAILS & SPA LLC 8919786812,223,credit,Credit Card Payment,PREMIER PLUS CKG,41.1291112,-85.00718018
12/2/2019,Online Transfer to CHK ...7397 t ransaction#: 8914397168 12/02,322,debit,Transfer,PREMIER PLUS CKG,41.01797358,-85.12228851
12/2/2019,NFCU ACH PAYMENT 1211 88914000001 WEB ID: 9000000017,150,debit,Credit Card Payment,PREMIER PLUS CKG,41.12626614,-85.15897006
12/2/2019,Cash Redemption,15.47,credit,Income,PREMIER PLUS CKG,41.18157516,-85.13425085
12/1/2019,RANG DONG SUPERMARKET,79,debit,Groceries,CREDIT CARD,41.11669623,-85.12910843
12/1/2019,Salvation Army,6,debit,Charity,CREDIT CARD,41.12380871,-85.13477325
12/1/2019,PURCHASE INTEREST CHARGE,51.49,debit,Finance Charge,CREDIT CARD,41.13402347,-85.16687393
11/29/2019,Merch Bankcard Comb,242.86,credit,Income,PLAT BUS CHECKING,41.1299018,-85.13768715
11/29/2019,Merch Bankcard Comb,260.4,credit,Income,PLAT BUS CHECKING,41.17662066,-85.168291
